Timestamp;Value
2010-04-18;79
2010-04-19;105
2010-04-20;118
2010-04-21;133
2010-04-22;139
2010-04-23;156
2010-04-24;207
2010-04-25;216
2010-04-26;196
2010-04-27;218
2010-04-28;293
2010-04-29;297
2010-04-30;180
2010-05-01;121
2010-05-02;123
2010-05-03;136
2010-05-04;133
2010-05-05;129
2010-05-06;171
2010-05-07;199
2010-05-08;262
2010-05-09;277
2010-05-10;262
2010-05-11;249
2010-05-12;249
2010-05-13;251
2010-05-14;247
2010-05-15;210
2010-05-16;185
2010-05-17;177
2010-05-18;177
2010-05-19;180
2010-05-20;191
2010-05-21;210
2010-05-22;223
2010-05-23;237
2010-05-24;281
2010-05-25;351
2010-05-26;405
2010-05-27;431
2010-05-28;430
2010-05-29;407
2010-05-30;363
2010-05-31;313
2010-06-01;269
2010-06-02;243
2010-06-03;237
2010-06-04;233
2010-06-05;219
2010-06-06;205
2010-06-07;206
2010-06-08;202
2010-06-09;193
2010-06-10;184
2010-06-11;175
2010-06-12;168
2010-06-13;168
2010-06-14;175
2010-06-15;173
2010-06-16;168
2010-06-17;164
2010-06-18;164
2010-06-19;181
2010-06-20;198
2010-06-21;190
2010-06-22;169
2010-06-23;176
2010-06-24;217
2010-06-25;251
2010-06-26;262
2010-06-27;254
2010-06-28;237
2010-06-29;220
2010-06-30;202
2010-07-01;190
2010-07-02;185
2010-07-03;186
2010-07-04;187
2010-07-05;187
2010-07-06;189
2010-07-07;210
2010-07-08;243
2010-07-09;262
2010-07-10;266
2010-07-11;256
2010-07-12;241
2010-07-13;224
2010-07-14;209
2010-07-15;200
2010-07-16;192
2010-07-17;181
2010-07-18;189
2010-07-19;196
2010-07-20;210
2010-07-21;229
2010-07-22;273
2010-07-23;328
2010-07-24;366
2010-07-25;389
2010-07-26;405
2010-07-27;412
2010-07-28;406
2010-07-29;366
2010-07-30;314
2010-07-31;282
2010-08-01;278
2010-08-02;287
2010-08-03;292
2010-08-04;296
2010-08-05;304
2010-08-06;334
2010-08-07;326
2010-08-08;308
2010-08-09;291
2010-08-10;290
2010-08-11;289
2010-08-12;281
2010-08-13;282
2010-08-14;291
2010-08-15;306
2010-08-16;328
2010-08-17;343
2010-08-18;340
2010-08-19;327
2010-08-20;316
2010-08-21;315
2010-08-22;326
2010-08-23;340
2010-08-24;350
2010-08-25;360
2010-08-26;371
2010-08-27;375
2010-08-28;361
2010-08-29;339
2010-08-30;315
2010-08-31;299
2010-09-01;284
2010-09-02;270
2010-09-03;258
2010-09-04;253
2010-09-05;254
2010-09-06;261
2010-09-07;264
2010-09-08;255
2010-09-09;241
2010-09-10;227
2010-09-11;211
2010-09-12;187
2010-09-13;163
2010-09-14;147
2010-09-15;138
2010-09-16;130
2010-09-17;121
2010-09-18;115
2010-09-19;111
2010-09-20;107
2010-09-21;108
2010-09-22;112
2010-09-23;117
2010-09-24;118
2010-09-25;114
2010-09-26;112
2010-09-27;113
2010-09-28;109
2010-09-29;106
2010-09-30;104
2010-10-01;96
2010-10-02;82
2010-10-03;70
2010-10-04;60
2010-10-05;56
2010-10-06;56
2010-10-07;60
2010-10-08;60
2010-10-09;59
2010-10-10;58
2010-10-11;55
2010-10-12;53
2010-10-13;54
2010-10-14;60
2010-10-15;73
2010-10-16;86
2010-10-17;92
2010-10-18;89
2010-10-19;84
2010-10-20;78
2010-10-21;75
2010-10-22;71
2010-10-23;67
2010-10-24;64
2010-10-25;55
2010-10-26;45
2010-10-27;42
2010-10-28;35
2010-10-29;14
2010-10-30;-1
2010-10-31;-2
2010-11-01;6
2010-11-02;-2
2010-11-03;10
2010-11-04;11
2010-11-05;-3
2010-11-06;3
2010-11-07;-2
2010-11-08;-3
2010-11-09;-1
2010-11-10;2
2010-11-11;-8
2010-11-12;-13
2010-11-13;-17
2010-11-14;-13
2010-11-15;-16
2010-11-16;-15
2010-11-17;-6
2010-11-18;-11
2010-11-19;-14
2010-11-20;-19
2010-11-21;-12
2010-11-22;6
2010-11-23;5
2010-11-24;-7
2010-11-25;-17
2010-11-26;-19
2010-11-27;-27
2010-11-28;-30
2010-11-29;-33
2010-11-30;-55
2010-12-01;-69
2010-12-02;-68
2010-12-03;-50
2010-12-04;-25
2010-12-05;-14
2010-12-06;-1
2010-12-07;12
2010-12-08;7
2010-12-09;6
2010-12-10;148
2010-12-11;145
2010-12-12;143
2010-12-13;149
2010-12-14;156
2010-12-15;157
2010-12-16;157
2010-12-17;158
2010-12-18;156
2010-12-19;155
2010-12-20;155
2010-12-21;152
2010-12-22;154
2010-12-23;157
2010-12-24;156
2010-12-25;155
2010-12-26;155
2010-12-27;156
2010-12-28;158
2010-12-29;160
2010-12-30;157
2010-12-31;156
2011-01-01;157
2011-01-02;158
2011-01-03;156
2011-01-04;155
2011-01-05;156
2011-01-06;155
2011-01-07;144
2011-01-08;132
2011-01-09;120
2011-01-10;113
2011-01-11;115
2011-01-12;119
2011-01-13;120
2011-01-14;118
2011-01-15;117
2011-01-16;111
2011-01-17;108
2011-01-18;116
2011-01-19;121
2011-01-20;122
2011-01-21;128
2011-01-22;113
2011-01-23;114
2011-01-24;110
2011-01-25;107
2011-01-26;106
2011-01-27;104
2011-01-28;102
2011-01-29;100
2011-01-30;98
2011-01-31;96
2011-02-01;89
2011-02-02;76
2011-02-03;63
2011-02-04;64
2011-02-05;77
2011-02-06;85
2011-02-07;85
2011-02-08;83
2011-02-09;76
2011-02-10;73
2011-02-11;67
2011-02-12;60
2011-02-13;60
2011-02-14;65
2011-02-15;78
2011-02-16;78
2011-02-17;72
2011-02-18;70
2011-02-19;67
2011-02-20;70
2011-02-21;74
2011-02-22;73
2011-02-23;74
2011-02-24;75
2011-02-25;74
2011-02-26;73
2011-02-27;72
2011-02-28;72
2011-03-01;69
2011-03-02;65
2011-03-03;67
2011-03-04;73
2011-03-05;74
2011-03-06;67
2011-03-07;60
2011-03-08;54
2011-03-09;55
2011-03-10;61
2011-03-11;65
2011-03-12;68
2011-03-13;69
2011-03-14;69
2011-03-15;70
2011-03-16;71
2011-03-17;65
2011-03-18;55
2011-03-19;49
2011-03-20;51
2011-03-21;55
2011-03-22;55
2011-03-23;54
2011-03-24;56
2011-03-25;57
2011-03-26;60
2011-03-27;63
2011-03-28;68
2011-03-29;72
2011-03-30;70
2011-03-31;66
2011-04-01;65
2011-04-02;63
2011-04-03;63
2011-04-04;66
2011-04-05;69
2011-04-06;69
2011-04-07;66
2011-04-08;64
2011-04-09;76
2011-04-10;127
2011-04-11;124
2011-04-12;99
2011-04-13;73
2011-04-14;70
2011-04-15;70
2011-04-16;72
2011-04-17;73
2011-04-18;63
2011-04-19;52
2011-04-20;52
2011-04-21;55
2011-04-22;49
2011-04-23;54
2011-04-24;53
2011-04-25;71
2011-04-26;87
2011-04-27;82
2011-04-28;101
2011-04-29;109
2011-04-30;153
2011-05-01;175
2011-05-02;164
2011-05-03;156
2011-05-04;148
2011-05-05;142
2011-05-06;136
2011-05-07;130
2011-05-08;124
2011-05-09;114
2011-05-10;105
2011-05-11;105
2011-05-12;112
2011-05-13;116
2011-05-14;120
2011-05-15;128
2011-05-16;144
2011-05-17;146
2011-05-18;134
2011-05-19;123
2011-05-20;116
2011-05-21;113
2011-05-22;113
2011-05-23;118
2011-05-24;111
2011-05-25;113
2011-05-26;118
2011-05-27;116
2011-05-28;105
2011-05-29;101
2011-05-30;95
2011-05-31;95
2011-06-01;102
2011-06-02;121
2011-06-03;175
2011-06-04;256
2011-06-05;322
2011-06-06;363
2011-06-07;382
2011-06-08;369
2011-06-09;336
2011-06-10;300
2011-06-11;270
2011-06-12;268
2011-06-13;317
2011-06-14;344
2011-06-15;321
2011-06-16;277
2011-06-17;234
2011-06-18;200
2011-06-19;179
2011-06-20;163
2011-06-21;146
2011-06-22;130
2011-06-23;124
2011-06-24;121
2011-06-25;119
2011-06-26;123
2011-06-27;130
2011-06-28;139
2011-06-29;140
2011-06-30;128
2011-07-01;115
2011-07-02;104
2011-07-03;95
2011-07-04;87
2011-07-05;86
2011-07-06;109
2011-07-07;151
2011-07-08;162
2011-07-09;151
2011-07-10;136
2011-07-11;119
2011-07-12;106
2011-07-13;96
2011-07-14;88
2011-07-15;82
2011-07-16;77
2011-07-17;76
2011-07-18;73
2011-07-19;71
2011-07-20;68
2011-07-21;66
2011-07-22;63
2011-07-23;63
2011-07-24;58
2011-07-25;54
2011-07-26;52
2011-07-27;50
2011-07-28;47
2011-07-29;48
2011-07-30;51
2011-07-31;60
2011-08-01;77
2011-08-02;101
2011-08-03;151
2011-08-04;164
2011-08-05;155
2011-08-06;167
2011-08-07;197
2011-08-08;228
2011-08-09;246
2011-08-10;257
2011-08-11;262
2011-08-12;260
2011-08-13;257
2011-08-14;271
2011-08-15;287
2011-08-16;293
2011-08-17;292
2011-08-18;278
2011-08-19;255
2011-08-20;235
2011-08-21;215
2011-08-22;198
2011-08-23;184
2011-08-24;175
2011-08-25;168
2011-08-26;159
2011-08-27;148
2011-08-28;137
2011-08-29;125
2011-08-30;114
2011-08-31;105
2011-09-01;96
2011-09-02;92
2011-09-03;90
2011-09-04;88
2011-09-05;83
2011-09-06;84
2011-09-07;126
2011-09-08;153
2011-09-09;145
2011-09-10;130
2011-09-11;118
2011-09-12;106
2011-09-13;97
2011-09-14;97
2011-09-15;101
2011-09-16;99
2011-09-17;91
2011-09-18;83
2011-09-19;77
2011-09-20;75
2011-09-21;80
2011-09-22;83
2011-09-23;82
2011-09-24;78
2011-09-25;72
2011-09-26;68
2011-09-27;64
2011-09-28;63
2011-09-29;63
2011-09-30;60
2011-10-01;62
2011-10-02;74
2011-10-03;82
2011-10-04;79
2011-10-05;71
2011-10-06;63
2011-10-07;56
2011-10-08;50
2011-10-09;45
2011-10-10;39
2011-10-11;36
2011-10-12;33
2011-10-13;29
2011-10-14;27
2011-10-15;25
2011-10-16;22
2011-10-17;21
2011-10-18;19
2011-10-19;18
2011-10-20;17
2011-10-21;17
2011-10-22;19
2011-10-23;19
2011-10-24;17
2011-10-25;16
2011-10-26;16
2011-10-27;18
2011-10-28;21
2011-10-29;23
2011-10-30;20
2011-10-31;17
2011-11-01;11
2011-11-02;4
2011-11-03;3
2011-11-04;1
2011-11-05;-1
2011-11-06;-2
2011-11-07;-2
2011-11-08;-7
2011-11-09;-10
2011-11-10;-11
2011-11-11;-18
2011-11-12;-31
2011-11-13;-37
2011-11-14;-46
2011-11-15;-39
2011-11-16;-44
2011-11-17;-42
2011-11-18;-48
2011-11-19;-53
2011-11-20;-57
2011-11-21;-53
2011-11-22;-49
2011-11-23;-41
2011-11-24;13
2011-11-25;37
2011-11-26;58
2011-11-27;75
2011-11-28;79
2011-11-29;73
2011-11-30;70
2011-12-01;73
2011-12-02;76
2011-12-03;80
2011-12-04;82
2011-12-05;81
2011-12-06;77
2011-12-07;72
2011-12-08;70
2011-12-09;67
2011-12-10;69
2011-12-11;68
2011-12-12;67
2011-12-13;65
2011-12-14;62
2011-12-15;59
2011-12-16;53
2011-12-17;46
2011-12-18;43
2011-12-19;40
2011-12-20;39
2011-12-21;36
2011-12-22;34
2011-12-23;35
2011-12-24;35
2011-12-25;34
2011-12-26;32
2011-12-27;29
2011-12-28;26
2011-12-29;25
2011-12-30;24
2011-12-31;23
2012-01-01;22
2012-01-02;20
2012-01-03;19
2012-01-04;19
2012-01-05;20
2012-01-06;21
2012-01-07;25
2012-01-08;29
2012-01-09;32
2012-01-10;33
2012-01-11;31
2012-01-12;29
2012-01-13;28
2012-01-14;26
2012-01-15;24
2012-01-16;26
2012-01-17;32
2012-01-18;36
2012-01-19;36
2012-01-20;35
2012-01-21;31
2012-01-22;27
2012-01-23;26
2012-01-24;28
2012-01-25;30
2012-01-26;26
2012-01-27;21
2012-01-28;20
2012-01-29;23
2012-01-30;26
2012-01-31;29
2012-02-01;28
2012-02-02;27
2012-02-03;30
2012-02-04;31
2012-02-05;32
2012-02-06;31
2012-02-07;30
2012-02-08;29
2012-02-09;29
2012-02-10;30
2012-02-11;29
2012-02-12;31
2012-02-13;34
2012-02-14;37
2012-02-15;36
2012-02-16;33
2012-02-17;32
2012-02-18;31
2012-02-19;32
2012-02-20;34
2012-02-21;34
2012-02-22;33
2012-02-23;37
2012-02-24;36
2012-02-25;35
2012-02-26;35
2012-02-27;36
2012-02-28;37
2012-02-29;36
2012-03-01;36
2012-03-02;38
2012-03-03;39
2012-03-04;40
2012-03-05;42
2012-03-06;44
2012-03-07;43
2012-03-08;42
2012-03-09;44
2012-03-10;46
2012-03-11;46
2012-03-12;49
2012-03-13;51
2012-03-14;49
2012-03-15;46
2012-03-16;47
2012-03-17;46
2012-03-18;45
2012-03-19;46
2012-03-20;47
2012-03-21;48
2012-03-22;44
2012-03-23;40
2012-03-24;44
